fecha	objective	metric	first_metric_only	boost_from_average	feature_pre_filter	verbosity	max_depth	min_gain_to_split	lambda_l1	lambda_l2	max_bin	num_iterations	force_row_wise	seed	learning_rate	feature_fraction	min_data_in_leaf	num_leaves	envios	ganancia	iteracion
20221010 204540	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	91	TRUE	113111	0.082341869602853	0.756205424722284	7034	566	8007	44470000	3
20221010 205153	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	578	TRUE	113111	0.0261371641097358	0.561493847249076	5434	812	11772	50780000	4
20221010 205307	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	60	TRUE	113111	0.0797013236848288	0.48568426579237	3599	351	13677	51770000	5
20221010 205421	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	26	TRUE	113111	0.0692321828530403	0.786886147288606	1077	583	10982	49240000	6
20221010 210515	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	1355	TRUE	113111	0.0132935849711066	0.432325522294268	4515	410	9513	49220000	7
20221010 210924	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	509	TRUE	113111	0.0312422602621373	0.446829853029922	6613	748	6650	41900000	8
20221010 211223	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	216	TRUE	113111	0.034702236536541	0.619555816007778	3720	221	12231	51940000	9
20221010 211354	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	176	TRUE	113111	0.0758396910385345	0.874027084996924	5018	494	11205	50150000	10
20221010 211511	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	51	TRUE	113111	0.0659248544122674	0.551766380313784	2351	134	7803	44320000	11
20221010 212236	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	853	TRUE	113111	0.0158075265449588	0.9509843031317	4203	866	9295	47810000	12
20221010 212449	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	137	TRUE	113111	0.0913036879214342	0.397182178441435	135	652	14725	50710000	13
20221010 212553	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	60	TRUE	113111	0.0960392436520197	0.999764182846993	1664	894	5423	3.7e+07	14
20221010 213050	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	655	TRUE	113111	0.0219561600101297	0.216925335666165	5705	19	13428	52110000	15
20221010 213156	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	116	TRUE	113111	0.0879885635520914	0.347077852739021	7322	467	12677	50650000	16
20221010 214337	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	543	TRUE	113111	0.00831810700608185	0.800774091621861	785	200	6012	41820000	17
20221010 214534	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	142	TRUE	113111	0.043880066678219	0.25151907841675	1235	716	5626	38990000	18
20221010 214700	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	136	TRUE	113111	0.0533604729272192	0.906956154182553	7946	101	7266	42830000	19
20221010 214845	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	162	TRUE	113111	0.0592799147053156	0.650833667917177	2941	979	14059	51890000	20
20221010 220511	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	1321	TRUE	113111	0.00611092847720026	0.796269789860835	4099	342	14047	52790000	21
20221010 220846	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	326	TRUE	113111	0.0315173569416998	0.725998390370985	4844	70	15000	53120000	22
20221010 221059	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	170	TRUE	113111	0.043858654678214	0.998948315982953	4887	502	14997	53450000	23
20221010 221325	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	321	TRUE	113111	0.0434526956156241	0.880006982013014	7746	501	14996	52730000	24
20221010 221526	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	311	TRUE	113111	0.0434805564010826	0.99996468062554	4281	18	14605	52630000	25
20221010 221749	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	160	TRUE	113111	0.0330297717117893	0.856976276174394	3792	532	15000	52800000	26
20221010 221838	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	61	TRUE	113111	0.0913156850504308	0.999825361225909	5636	1005	14998	52810000	27
20221010 221953	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	105	TRUE	113111	0.063424925874459	0.999501700215904	5505	425	15000	52880000	28
20221010 222221	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	263	TRUE	113111	0.0382223260827314	0.999556822099542	5458	1022	14999	52570000	29
20221010 222821	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	696	TRUE	113111	0.0162056864062805	0.999962927562807	5589	390	14994	53300000	30
20221010 223039	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	191	TRUE	113111	0.037960172180984	0.999810213050405	5197	537	14146	53070000	31
20221010 224619	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	910	TRUE	113111	0.00507828310589967	0.525990153167103	5021	96	14995	52970000	32
20221010 225711	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	927	TRUE	113111	0.00500096423967285	0.662662421753516	5797	16	13423	52120000	33
20221010 225910	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	123	TRUE	113111	0.0409013785964101	0.597912335659645	5033	314	15000	53280000	34
20221010 231623	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	2969	TRUE	113111	0.00504931184918744	0.2025383711001	8	16	13958	52170000	35
20221010 231905	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	247	TRUE	113111	0.0334028840342274	0.992448490351511	4974	312	14993	52340000	36
20221010 232034	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	115	TRUE	113111	0.0469435665804427	0.456785749772283	1909	16	15000	53120000	37
20221010 232304	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	233	TRUE	113111	0.0498308048376305	0.636856148886963	4917	548	14998	53770000	38
20221010 233451	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	1277	TRUE	113111	0.00814798797447533	0.999722853046044	5299	610	14996	53210000	39
20221010 233959	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	610	TRUE	113111	0.0170141022964002	0.598222764397843	3752	16	15000	52960000	40
20221010 234142	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	143	TRUE	113111	0.0474721634799543	0.750856861444528	5449	513	14997	53290000	41
20221010 234343	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	218	TRUE	113111	0.0454397871723738	0.236327516811803	4442	510	14990	53060000	42
20221010 234538	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	136	TRUE	113111	0.0515700561421206	0.518095866356193	4646	52	14998	53530000	43
20221010 234747	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	279	TRUE	113111	0.0462582318894574	0.628476770417171	2	66	14948	49230000	44
20221011 000336	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	1345	TRUE	113111	0.00505510440939249	0.202145144694804	1565	445	13847	53110000	45
20221011 000825	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	377	TRUE	113111	0.019153653591512	0.598418166462348	4631	473	14715	53370000	46
20221011 002935	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	3420	TRUE	113111	0.00505429815812929	0.277691964664732	1725	18	13025	52030000	47
20221011 003036	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	77	TRUE	113111	0.0831870844224721	0.998726282450955	7999	943	14995	51610000	48
20221011 003755	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	713	TRUE	113111	0.0105247180957105	0.999180288923291	6681	487	14997	52890000	49
20221011 003926	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	162	TRUE	113111	0.0678819565573801	0.654188637886482	4685	791	15000	53120000	50
