max_depth	min_split	ganancia_promedio
4	800	0.1	10	0
4	800	0.1	1	0
4	800	0.5	500	0
4	800	0.5	400	0
4	800	0.5	300	0
4	800	0.5	200	0
4	800	0.5	100	0
4	800	0.5	50	0
4	800	0.5	20	0
4	800	0.5	10	0
4	800	0.5	1	0
4	800	1	500	0
4	800	1	400	0
4	800	1	300	0
4	800	1	200	0
4	800	1	100	0
4	800	1	50	0
4	800	1	20	0
4	800	1	10	0
4	800	1	1	0
4	800	5	500	0
4	800	5	400	0
4	800	5	300	0
4	800	5	200	0
4	800	5	100	0
4	800	5	50	0
4	800	5	20	0
4	800	5	10	0
4	800	5	1	0
4	600	-1	500	20094667
4	600	-1	400	20334667
4	600	-1	300	20236000
4	600	-1	200	20200000
4	600	-1	100	20006667
4	600	-1	50	19252000
4	600	-1	20	19677333
4	600	-1	10	19424000
4	600	-1	1	18744000
4	600	0	500	0
4	600	0	400	0
4	600	0	300	0
4	600	0	200	0
4	600	0	100	0
4	600	0	50	0
4	600	0	20	0
4	600	0	10	0
4	600	0	1	17552000
4	600	0.001	500	0
4	600	0.001	400	0
4	600	0.001	300	0
4	600	0.001	200	0
4	600	0.001	100	0
4	600	0.001	50	0
4	600	0.001	20	0
4	600	0.001	10	0
4	600	0.001	1	0
4	600	0.01	500	0
4	600	0.01	400	0
4	600	0.01	300	0
4	600	0.01	200	0
4	600	0.01	100	0
4	600	0.01	50	0
4	600	0.01	20	0
4	600	0.01	10	0
4	600	0.01	1	0
4	600	0.1	500	0
4	600	0.1	400	0
4	600	0.1	300	0
4	600	0.1	200	0
4	600	0.1	100	0
4	600	0.1	50	0
4	600	0.1	20	0
4	600	0.1	10	0
4	600	0.1	1	0
4	600	0.5	500	0
4	600	0.5	400	0
4	600	0.5	300	0
4	600	0.5	200	0
4	600	0.5	100	0
4	600	0.5	50	0
4	600	0.5	20	0
4	600	0.5	10	0
4	600	0.5	1	0
4	600	1	500	0
4	600	1	400	0
4	600	1	300	0
4	600	1	200	0
4	600	1	100	0
4	600	1	50	0
4	600	1	20	0
4	600	1	10	0
4	600	1	1	0
4	600	5	500	0
4	600	5	400	0
4	600	5	300	0
4	600	5	200	0
4	600	5	100	0
4	600	5	50	0
4	600	5	20	0
4	600	5	10	0
4	600	5	1	0
4	400	-1	500	20094667
4	400	-1	400	20334667
4	400	-1	300	20236000
4	400	-1	200	20008000
4	400	-1	100	20017333
4	400	-1	50	19096000
4	400	-1	20	19536000
4	400	-1	10	19282667
4	400	-1	1	18708000
4	400	0	500	0
4	400	0	400	0
4	400	0	300	0
4	400	0	200	0
4	400	0	100	0
4	400	0	50	0
4	400	0	20	0
4	400	0	10	0
4	400	0	1	17838667
4	400	0.001	500	0
4	400	0.001	400	0
4	400	0.001	300	0
4	400	0.001	200	0
4	400	0.001	100	0
4	400	0.001	50	0
4	400	0.001	20	0
4	400	0.001	10	0
4	400	0.001	1	0
4	400	0.01	500	0
4	400	0.01	400	0
4	400	0.01	300	0
4	400	0.01	200	0
4	400	0.01	100	0
4	400	0.01	50	0
4	400	0.01	20	0
4	400	0.01	10	0
4	400	0.01	1	0
4	400	0.1	500	0
4	400	0.1	400	0
4	400	0.1	300	0
4	400	0.1	200	0
4	400	0.1	100	0
4	400	0.1	50	0
4	400	0.1	20	0
4	400	0.1	10	0
4	400	0.1	1	0
4	400	0.5	500	0
4	400	0.5	400	0
4	400	0.5	300	0
4	400	0.5	200	0
4	400	0.5	100	0
4	400	0.5	50	0
4	400	0.5	20	0
4	400	0.5	10	0
4	400	0.5	1	0
4	400	1	500	0
4	400	1	400	0
4	400	1	300	0
4	400	1	200	0
4	400	1	100	0
4	400	1	50	0
4	400	1	20	0
4	400	1	10	0
4	400	1	1	0
4	400	5	500	0
4	400	5	400	0
4	400	5	300	0
4	400	5	200	0
4	400	5	100	0
4	400	5	50	0
4	400	5	20	0
4	400	5	10	0
4	400	5	1	0
4	200	-1	500	20094667
4	200	-1	400	20334667
4	200	-1	300	20236000
4	200	-1	200	20008000
4	200	-1	100	19920000
4	200	-1	50	18998667
4	200	-1	20	19438667
4	200	-1	10	19185333
4	200	-1	1	18610667
4	200	0	500	0
4	200	0	400	0
4	200	0	300	0
4	200	0	200	0
4	200	0	100	0
4	200	0	50	0
4	200	0	20	0
4	200	0	10	0
4	200	0	1	17838667
4	200	0.001	500	0
4	200	0.001	400	0
4	200	0.001	300	0
4	200	0.001	200	0
4	200	0.001	100	0
4	200	0.001	50	0
4	200	0.001	20	0
4	200	0.001	10	0
4	200	0.001	1	0
4	200	0.01	500	0
4	200	0.01	400	0
4	200	0.01	300	0
4	200	0.01	200	0
4	200	0.01	100	0
4	200	0.01	50	0
4	200	0.01	20	0
4	200	0.01	10	0
4	200	0.01	1	0
4	200	0.1	500	0
4	200	0.1	400	0
4	200	0.1	300	0
4	200	0.1	200	0
4	200	0.1	100	0
4	200	0.1	50	0
4	200	0.1	20	0
4	200	0.1	10	0
4	200	0.1	1	0
4	200	0.5	500	0
4	200	0.5	400	0
4	200	0.5	300	0
4	200	0.5	200	0
4	200	0.5	100	0
4	200	0.5	50	0
4	200	0.5	20	0
4	200	0.5	10	0
4	200	0.5	1	0
4	200	1	500	0
4	200	1	400	0
4	200	1	300	0
4	200	1	200	0
4	200	1	100	0
4	200	1	50	0
4	200	1	20	0
4	200	1	10	0
4	200	1	1	0
4	200	5	500	0
4	200	5	400	0
4	200	5	300	0
4	200	5	200	0
4	200	5	100	0
4	200	5	50	0
4	200	5	20	0
4	200	5	10	0
4	200	5	1	0
4	100	-1	500	20094667
4	100	-1	400	20334667
4	100	-1	300	20236000
4	100	-1	200	20008000
4	100	-1	100	19920000
4	100	-1	50	18998667
4	100	-1	20	19438667
4	100	-1	10	19185333
4	100	-1	1	18610667
4	100	0	500	0
4	100	0	400	0
4	100	0	300	0
4	100	0	200	0
4	100	0	100	0
4	100	0	50	0
4	100	0	20	0
4	100	0	10	0
4	100	0	1	17838667
4	100	0.001	500	0
4	100	0.001	400	0
4	100	0.001	300	0
4	100	0.001	200	0
4	100	0.001	100	0
4	100	0.001	50	0
4	100	0.001	20	0
4	100	0.001	10	0
4	100	0.001	1	0
4	100	0.01	500	0
4	100	0.01	400	0
4	100	0.01	300	0
4	100	0.01	200	0
4	100	0.01	100	0
4	100	0.01	50	0
4	100	0.01	20	0
4	100	0.01	10	0
4	100	0.01	1	0
4	100	0.1	500	0
4	100	0.1	400	0
4	100	0.1	300	0
4	100	0.1	200	0
4	100	0.1	100	0
4	100	0.1	50	0
4	100	0.1	20	0
4	100	0.1	10	0
4	100	0.1	1	0
4	100	0.5	500	0
4	100	0.5	400	0
4	100	0.5	300	0
4	100	0.5	200	0
4	100	0.5	100	0
4	100	0.5	50	0
4	100	0.5	20	0
4	100	0.5	10	0
4	100	0.5	1	0
4	100	1	500	0
4	100	1	400	0
4	100	1	300	0
4	100	1	200	0
4	100	1	100	0
4	100	1	50	0
4	100	1	20	0
4	100	1	10	0
4	100	1	1	0
4	100	5	500	0
4	100	5	400	0
4	100	5	300	0
4	100	5	200	0
4	100	5	100	0
4	100	5	50	0
4	100	5	20	0
4	100	5	10	0
4	100	5	1	0
4	50	-1	500	20094667
4	50	-1	400	20334667
4	50	-1	300	20236000
4	50	-1	200	20008000
4	50	-1	100	19920000
4	50	-1	50	18998667
4	50	-1	20	19438667
4	50	-1	10	19185333
4	50	-1	1	18610667
4	50	0	500	0
4	50	0	400	0
4	50	0	300	0
4	50	0	200	0
4	50	0	100	0
4	50	0	50	0
4	50	0	20	0
4	50	0	10	0
4	50	0	1	17838667
4	50	0.001	500	0
4	50	0.001	400	0
4	50	0.001	300	0
4	50	0.001	200	0
4	50	0.001	100	0
4	50	0.001	50	0
4	50	0.001	20	0
4	50	0.001	10	0
4	50	0.001	1	0
4	50	0.01	500	0
4	50	0.01	400	0
4	50	0.01	300	0
4	50	0.01	200	0
4	50	0.01	100	0
4	50	0.01	50	0
4	50	0.01	20	0
4	50	0.01	10	0
4	50	0.01	1	0
4	50	0.1	500	0
4	50	0.1	400	0
4	50	0.1	300	0
4	50	0.1	200	0
4	50	0.1	100	0
4	50	0.1	50	0
4	50	0.1	20	0
4	50	0.1	10	0
4	50	0.1	1	0
4	50	0.5	500	0
4	50	0.5	400	0
4	50	0.5	300	0
4	50	0.5	200	0
4	50	0.5	100	0
4	50	0.5	50	0
4	50	0.5	20	0
4	50	0.5	10	0
4	50	0.5	1	0
4	50	1	500	0
4	50	1	400	0
4	50	1	300	0
4	50	1	200	0
4	50	1	100	0
4	50	1	50	0
4	50	1	20	0
4	50	1	10	0
4	50	1	1	0
4	50	5	500	0
4	50	5	400	0
4	50	5	300	0
4	50	5	200	0
4	50	5	100	0
4	50	5	50	0
4	50	5	20	0
4	50	5	10	0
4	50	5	1	0
4	20	-1	500	20094667
4	20	-1	400	20334667
4	20	-1	300	20236000
4	20	-1	200	20008000
4	20	-1	100	19920000
4	20	-1	50	18998667
4	20	-1	20	19438667
4	20	-1	10	19185333
4	20	-1	1	18610667
4	20	0	500	0
4	20	0	400	0
4	20	0	300	0
4	20	0	200	0
4	20	0	100	0
4	20	0	50	0
4	20	0	20	0
4	20	0	10	0
4	20	0	1	17838667
4	20	0.001	500	0
4	20	0.001	400	0
4	20	0.001	300	0
4	20	0.001	200	0
4	20	0.001	100	0
4	20	0.001	50	0
4	20	0.001	20	0
4	20	0.001	10	0
4	20	0.001	1	0
4	20	0.01	500	0
4	20	0.01	400	0
4	20	0.01	300	0
4	20	0.01	200	0
4	20	0.01	100	0
4	20	0.01	50	0
4	20	0.01	20	0
4	20	0.01	10	0
4	20	0.01	1	0
4	20	0.1	500	0
4	20	0.1	400	0
4	20	0.1	300	0
4	20	0.1	200	0
4	20	0.1	100	0
4	20	0.1	50	0
4	20	0.1	20	0
4	20	0.1	10	0
4	20	0.1	1	0
4	20	0.5	500	0
4	20	0.5	400	0
4	20	0.5	300	0
4	20	0.5	200	0
4	20	0.5	100	0
4	20	0.5	50	0
4	20	0.5	20	0
4	20	0.5	10	0
4	20	0.5	1	0
4	20	1	500	0
4	20	1	400	0
4	20	1	300	0
4	20	1	200	0
4	20	1	100	0
4	20	1	50	0
4	20	1	20	0
4	20	1	10	0
4	20	1	1	0
4	20	5	500	0
4	20	5	400	0
4	20	5	300	0
4	20	5	200	0
4	20	5	100	0
4	20	5	50	0
4	20	5	20	0
4	20	5	10	0
4	20	5	1	0
4	10	-1	500	20094667
4	10	-1	400	20334667
4	10	-1	300	20236000
4	10	-1	200	20008000
4	10	-1	100	19920000
4	10	-1	50	18998667
4	10	-1	20	19438667
4	10	-1	10	19185333
4	10	-1	1	18610667
4	10	0	500	0
4	10	0	400	0
4	10	0	300	0
4	10	0	200	0
4	10	0	100	0
4	10	0	50	0
4	10	0	20	0
4	10	0	10	0
4	10	0	1	17838667
4	10	0.001	500	0
4	10	0.001	400	0
4	10	0.001	300	0
4	10	0.001	200	0
4	10	0.001	100	0
4	10	0.001	50	0
4	10	0.001	20	0
4	10	0.001	10	0
4	10	0.001	1	0
4	10	0.01	500	0
4	10	0.01	400	0
4	10	0.01	300	0
4	10	0.01	200	0
4	10	0.01	100	0
4	10	0.01	50	0
4	10	0.01	20	0
4	10	0.01	10	0
4	10	0.01	1	0
4	10	0.1	500	0
4	10	0.1	400	0
4	10	0.1	300	0
4	10	0.1	200	0
4	10	0.1	100	0
4	10	0.1	50	0
4	10	0.1	20	0
4	10	0.1	10	0
4	10	0.1	1	0
4	10	0.5	500	0
4	10	0.5	400	0
4	10	0.5	300	0
4	10	0.5	200	0
4	10	0.5	100	0
4	10	0.5	50	0
4	10	0.5	20	0
4	10	0.5	10	0
4	10	0.5	1	0
4	10	1	500	0
4	10	1	400	0
4	10	1	300	0
4	10	1	200	0
4	10	1	100	0
4	10	1	50	0
4	10	1	20	0
4	10	1	10	0
4	10	1	1	0
4	10	5	500	0
4	10	5	400	0
4	10	5	300	0
4	10	5	200	0
4	10	5	100	0
4	10	5	50	0
4	10	5	20	0
4	10	5	10	0
4	10	5	1	0
6	1000	-1	500	20378667
6	1000	-1	400	20424000
6	1000	-1	300	20789333
6	1000	-1	200	20614667
6	1000	-1	100	21165333
6	1000	-1	50	21338667
6	1000	-1	20	20601333
6	1000	-1	10	19877333
6	1000	-1	1	18952000
6	1000	0	500	0
6	1000	0	400	0
6	1000	0	300	0
6	1000	0	200	0
6	1000	0	100	0
6	1000	0	50	0
6	1000	0	20	0
6	1000	0	10	0
6	1000	0	1	18806667
6	1000	0.001	500	0
6	1000	0.001	400	0
6	1000	0.001	300	0
6	1000	0.001	200	0
6	1000	0.001	100	0
6	1000	0.001	50	0
6	1000	0.001	20	0
6	1000	0.001	10	0
6	1000	0.001	1	0
6	1000	0.01	500	0
6	1000	0.01	400	0
6	1000	0.01	300	0
6	1000	0.01	200	0
6	1000	0.01	100	0
6	1000	0.01	50	0
6	1000	0.01	20	0
6	1000	0.01	10	0
6	1000	0.01	1	0
6	1000	0.1	500	0
6	1000	0.1	400	0
6	1000	0.1	300	0
6	1000	0.1	200	0
6	1000	0.1	100	0
6	1000	0.1	50	0
6	1000	0.1	20	0
6	1000	0.1	10	0
6	1000	0.1	1	0
6	1000	0.5	500	0
6	1000	0.5	400	0
6	1000	0.5	300	0
6	1000	0.5	200	0
6	1000	0.5	100	0
6	1000	0.5	50	0
6	1000	0.5	20	0
6	1000	0.5	10	0
6	1000	0.5	1	0
6	1000	1	500	0
6	1000	1	400	0
6	1000	1	300	0
6	1000	1	200	0
6	1000	1	100	0
6	1000	1	50	0
6	1000	1	20	0
6	1000	1	10	0
6	1000	1	1	0
6	1000	5	500	0
6	1000	5	400	0
6	1000	5	300	0
6	1000	5	200	0
6	1000	5	100	0
6	1000	5	50	0
6	1000	5	20	0
6	1000	5	10	0
6	1000	5	1	0
6	800	-1	500	20378667
6	800	-1	400	20712000
6	800	-1	300	21177333
6	800	-1	200	20778667
6	800	-1	100	21170667
6	800	-1	50	21349333
6	800	-1	20	21005333
6	800	-1	10	20288000
6	800	-1	1	18952000
6	800	0	500	0
6	800	0	400	0
6	800	0	300	0
6	800	0	200	0
6	800	0	100	0
6	800	0	50	0
6	800	0	20	0
6	800	0	10	0
6	800	0	1	18806667
6	800	0.001	500	0
6	800	0.001	400	0
6	800	0.001	300	0
6	800	0.001	200	0
6	800	0.001	100	0
6	800	0.001	50	0
6	800	0.001	20	0
6	800	0.001	10	0
6	800	0.001	1	0
6	800	0.01	500	0
6	800	0.01	400	0
6	800	0.01	300	0
6	800	0.01	200	0
6	800	0.01	100	0
6	800	0.01	50	0
6	800	0.01	20	0
6	800	0.01	10	0
6	800	0.01	1	0
6	800	0.1	500	0
6	800	0.1	400	0
6	800	0.1	300	0
6	800	0.1	200	0
6	800	0.1	100	0
6	800	0.1	50	0
6	800	0.1	20	0
6	800	0.1	10	0
6	800	0.1	1	0
6	800	0.5	500	0
6	800	0.5	400	0
6	800	0.5	300	0
6	800	0.5	200	0
6	800	0.5	100	0
6	800	0.5	50	0
6	800	0.5	20	0
6	800	0.5	10	0
6	800	0.5	1	0
6	800	1	500	0
6	800	1	400	0
6	800	1	300	0
6	800	1	200	0
6	800	1	100	0
6	800	1	50	0
6	800	1	20	0
6	800	1	10	0
6	800	1	1	0
6	800	5	500	0
6	800	5	400	0
6	800	5	300	0
6	800	5	200	0
6	800	5	100	0
6	800	5	50	0
6	800	5	20	0
6	800	5	10	0
6	800	5	1	0
6	600	-1	500	20378667
6	600	-1	400	20712000
6	600	-1	300	21296000
6	600	-1	200	20848000
6	600	-1	100	21049333
6	600	-1	50	21045333
6	600	-1	20	20596000
6	600	-1	10	20164000
6	600	-1	1	19168000
6	600	0	500	0
6	600	0	400	0
6	600	0	300	0
6	600	0	200	0
6	600	0	100	0
6	600	0	50	0
6	600	0	20	0
6	600	0	10	0
6	600	0	1	18748000
6	600	0.001	500	0
6	600	0.001	400	0
6	600	0.001	300	0
6	600	0.001	200	0
6	600	0.001	100	0
6	600	0.001	50	0
6	600	0.001	20	0
6	600	0.001	10	0
6	600	0.001	1	0
6	600	0.01	500	0
6	600	0.01	400	0
6	600	0.01	300	0
6	600	0.01	200	0
6	600	0.01	100	0
6	600	0.01	50	0
6	600	0.01	20	0
6	600	0.01	10	0
6	600	0.01	1	0
6	600	0.1	500	0
6	600	0.1	400	0
6	600	0.1	300	0
6	600	0.1	200	0
6	600	0.1	100	0
6	600	0.1	50	0
6	600	0.1	20	0
6	600	0.1	10	0
6	600	0.1	1	0
6	600	0.5	500	0
6	600	0.5	400	0
6	600	0.5	300	0
6	600	0.5	200	0
6	600	0.5	100	0
6	600	0.5	50	0
6	600	0.5	20	0
6	600	0.5	10	0
6	600	0.5	1	0
6	600	1	500	0
6	600	1	400	0
6	600	1	300	0
6	600	1	200	0
6	600	1	100	0
6	600	1	50	0
6	600	1	20	0
6	600	1	10	0
6	600	1	1	0
6	600	5	500	0
6	600	5	400	0
6	600	5	300	0
6	600	5	200	0
6	600	5	100	0
6	600	5	50	0
6	600	5	20	0
6	600	5	10	0
6	600	5	1	0
6	400	-1	500	20378667
6	400	-1	400	20712000
6	400	-1	300	21296000
6	400	-1	200	20640000
6	400	-1	100	20802667
6	400	-1	50	20690667
6	400	-1	20	20520000
6	400	-1	10	20122667
6	400	-1	1	19248000
6	400	0	500	0
6	400	0	400	0
6	400	0	300	0
6	400	0	200	0
6	400	0	100	0
6	400	0	50	0
6	400	0	20	0
6	400	0	10	0
6	400	0	1	18833333
6	400	0.001	500	0
6	400	0.001	400	0
6	400	0.001	300	0
6	400	0.001	200	0
6	400	0.001	100	0
6	400	0.001	50	0
6	400	0.001	20	0
6	400	0.001	10	0
6	400	0.001	1	0
6	400	0.01	500	0
6	400	0.01	400	0
6	400	0.01	300	0
6	400	0.01	200	0
6	400	0.01	100	0
6	400	0.01	50	0
6	400	0.01	20	0
6	400	0.01	10	0
6	400	0.01	1	0
6	400	0.1	500	0
6	400	0.1	400	0
6	400	0.1	300	0
6	400	0.1	200	0
6	400	0.1	100	0
6	400	0.1	50	0
6	400	0.1	20	0
6	400	0.1	10	0
6	400	0.1	1	0
6	400	0.5	500	0
6	400	0.5	400	0
6	400	0.5	300	0
6	400	0.5	200	0
6	400	0.5	100	0
6	400	0.5	50	0
6	400	0.5	20	0
6	400	0.5	10	0
6	400	0.5	1	0
6	400	1	500	0
6	400	1	400	0
6	400	1	300	0
6	400	1	200	0
6	400	1	100	0
6	400	1	50	0
6	400	1	20	0
6	400	1	10	0
6	400	1	1	0
6	400	5	500	0
6	400	5	400	0
6	400	5	300	0
6	400	5	200	0
6	400	5	100	0
6	400	5	50	0
6	400	5	20	0
6	400	5	10	0
6	400	5	1	0
6	200	-1	500	20378667
6	200	-1	400	20712000
6	200	-1	300	21296000
6	200	-1	200	20640000
6	200	-1	100	20905333
6	200	-1	50	20701333
6	200	-1	20	20485333
6	200	-1	10	20318667
6	200	-1	1	19144000
6	200	0	500	0
6	200	0	400	0
6	200	0	300	0
6	200	0	200	0
6	200	0	100	0
6	200	0	50	0
6	200	0	20	0
6	200	0	10	0
6	200	0	1	19336000
6	200	0.001	500	0
6	200	0.001	400	0
6	200	0.001	300	0
6	200	0.001	200	0
6	200	0.001	100	0
6	200	0.001	50	0
6	200	0.001	20	0
6	200	0.001	10	0
6	200	0.001	1	0
6	200	0.01	500	0
6	200	0.01	400	0
6	200	0.01	300	0
6	200	0.01	200	0
6	200	0.01	100	0
6	200	0.01	50	0
6	200	0.01	20	0
6	200	0.01	10	0
6	200	0.01	1	0
6	200	0.1	500	0
6	200	0.1	400	0
6	200	0.1	300	0
6	200	0.1	200	0
6	200	0.1	100	0
6	200	0.1	50	0
6	200	0.1	20	0
6	200	0.1	10	0
6	200	0.1	1	0
6	200	0.5	500	0
6	200	0.5	400	0
6	200	0.5	300	0
6	200	0.5	200	0
6	200	0.5	100	0
6	200	0.5	50	0
6	200	0.5	20	0
6	200	0.5	10	0
6	200	0.5	1	0
6	200	1	500	0
6	200	1	400	0
6	200	1	300	0
6	200	1	200	0
6	200	1	100	0
6	200	1	50	0
6	200	1	20	0
6	200	1	10	0
6	200	1	1	0
6	200	5	500	0
6	200	5	400	0
6	200	5	300	0
6	200	5	200	0
6	200	5	100	0
6	200	5	50	0
6	200	5	20	0
6	200	5	10	0
6	200	5	1	0
6	100	-1	500	20378667
6	100	-1	400	20712000
6	100	-1	300	21296000
6	100	-1	200	20640000
6	100	-1	100	20905333
6	100	-1	50	21034667
6	100	-1	20	20664000
6	100	-1	10	20604000
6	100	-1	1	19238667
6	100	0	500	0
6	100	0	400	0
6	100	0	300	0
6	100	0	200	0
6	100	0	100	0
6	100	0	50	0
6	100	0	20	0
6	100	0	10	3472000
6	100	0	1	19352000
6	100	0.001	500	0
6	100	0.001	400	0
6	100	0.001	300	0
6	100	0.001	200	0
6	100	0.001	100	0
6	100	0.001	50	0
6	100	0.001	20	0
6	100	0.001	10	0
6	100	0.001	1	0
6	100	0.01	500	0
6	100	0.01	400	0
6	100	0.01	300	0
6	100	0.01	200	0
6	100	0.01	100	0
6	100	0.01	50	0
6	100	0.01	20	0
6	100	0.01	10	0
6	100	0.01	1	0
6	100	0.1	500	0
6	100	0.1	400	0
6	100	0.1	300	0
6	100	0.1	200	0
6	100	0.1	100	0
6	100	0.1	50	0
6	100	0.1	20	0
6	100	0.1	10	0
6	100	0.1	1	0
6	100	0.5	500	0
6	100	0.5	400	0
6	100	0.5	300	0
6	100	0.5	200	0
6	100	0.5	100	0
6	100	0.5	50	0
6	100	0.5	20	0
6	100	0.5	10	0
6	100	0.5	1	0
6	100	1	500	0
6	100	1	400	0
6	100	1	300	0
6	100	1	200	0
6	100	1	100	0
6	100	1	50	0
6	100	1	20	0
6	100	1	10	0
6	100	1	1	0
6	100	5	500	0
6	100	5	400	0
6	100	5	300	0
6	100	5	200	0
6	100	5	100	0
6	100	5	50	0
6	100	5	20	0
6	100	5	10	0
6	100	5	1	0
6	50	-1	500	20378667
6	50	-1	400	20712000
6	50	-1	300	21296000
6	50	-1	200	20640000
6	50	-1	100	20905333
6	50	-1	50	21034667
6	50	-1	20	20637333
6	50	-1	10	20640000
6	50	-1	1	19317333
6	50	0	500	0
6	50	0	400	0
6	50	0	300	0
6	50	0	200	0
6	50	0	100	0
6	50	0	50	0
6	50	0	20	17149333
6	50	0	10	17149333
6	50	0	1	19430667
6	50	0.001	500	0
6	50	0.001	400	0
6	50	0.001	300	0
6	50	0.001	200	0
6	50	0.001	100	0
6	50	0.001	50	0
6	50	0.001	20	3053333
6	50	0.001	10	3053333
6	50	0.001	1	6380000
6	50	0.01	500	0
6	50	0.01	400	0
6	50	0.01	300	0
6	50	0.01	200	0
6	50	0.01	100	0
6	50	0.01	50	0
6	50	0.01	20	0
6	50	0.01	10	0
6	50	0.01	1	0
6	50	0.1	500	0
6	50	0.1	400	0
6	50	0.1	300	0
6	50	0.1	200	0
6	50	0.1	100	0
6	50	0.1	50	0
6	50	0.1	20	0
6	50	0.1	10	0
6	50	0.1	1	0
6	50	0.5	500	0
6	50	0.5	400	0
6	50	0.5	300	0
6	50	0.5	200	0
6	50	0.5	100	0
6	50	0.5	50	0
6	50	0.5	20	0
6	50	0.5	10	0
6	50	0.5	1	0
6	50	1	500	0
6	50	1	400	0
6	50	1	300	0
6	50	1	200	0
6	50	1	100	0
6	50	1	50	0
6	50	1	20	0
6	50	1	10	0
6	50	1	1	0
6	50	5	500	0
6	50	5	400	0
6	50	5	300	0
6	50	5	200	0
6	50	5	100	0
6	50	5	50	0
6	50	5	20	0
6	50	5	10	0
6	50	5	1	0
6	20	-1	500	20378667
6	20	-1	400	20712000
6	20	-1	300	21296000
6	20	-1	200	20640000
6	20	-1	100	20905333
6	20	-1	50	21034667
6	20	-1	20	20653333
6	20	-1	10	20758667
6	20	-1	1	19317333
6	20	0	500	0
6	20	0	400	0
6	20	0	300	0
6	20	0	200	0
6	20	0	100	0
6	20	0	50	0
6	20	0	20	17149333
6	20	0	10	17197333
6	20	0	1	19406667
6	20	0.001	500	0
6	20	0.001	400	0
6	20	0.001	300	0
6	20	0.001	200	0
6	20	0.001	100	0
6	20	0.001	50	0
6	20	0.001	20	3053333
6	20	0.001	10	3053333
6	20	0.001	1	6380000
6	20	0.01	500	0
6	20	0.01	400	0
6	20	0.01	300	0
6	20	0.01	200	0
6	20	0.01	100	0
6	20	0.01	50	0
6	20	0.01	20	0
6	20	0.01	10	0
6	20	0.01	1	0
6	20	0.1	500	0
6	20	0.1	400	0
6	20	0.1	300	0
6	20	0.1	200	0
6	20	0.1	100	0
6	20	0.1	50	0
6	20	0.1	20	0
6	20	0.1	10	0
6	20	0.1	1	0
6	20	0.5	500	0
6	20	0.5	400	0
6	20	0.5	300	0
6	20	0.5	200	0
6	20	0.5	100	0
6	20	0.5	50	0
6	20	0.5	20	0
6	20	0.5	10	0
6	20	0.5	1	0
6	20	1	500	0
6	20	1	400	0
