numero_de_cliente	prob_positivo
24438659	0.960527122020721
20919192	0.960512697696686
22494621	0.960484027862549
24432686	0.960475862026215
22971132	0.960433185100555
24476575	0.960427820682526
24389097	0.960406064987183
24449869	0.960376143455505
24438417	0.960294663906097
24473833	0.960280060768127
18187290	0.960278272628784
24476399	0.960253536701202
24475880	0.960243105888367
23469904	0.960210144519806
18370865	0.960123181343079
19365242	0.960087478160858
17782990	0.959984242916107
23774339	0.959964632987976
24407659	0.959944665431976
24416203	0.959942042827606
23768007	0.959934651851654
24484386	0.959811329841614
24420163	0.959798693656921
23766759	0.959773540496826
23791729	0.959772646427155
18206771	0.959767282009125
14301456	0.959750950336456
23778579	0.959720194339752
24432438	0.959683537483215
19216006	0.959649503231049
23349073	0.959531784057617
23530174	0.959405720233917
23378235	0.959390878677368
21523002	0.959390461444855
19791100	0.959375083446503
12824804	0.95935195684433
10212518	0.959351539611816
24473546	0.959351420402527
18085944	0.959343612194061
22912889	0.959308862686157
24454068	0.959303140640259
24483210	0.959295988082886
22984603	0.959280431270599
21334118	0.959238052368164
22106882	0.959234356880188
18657283	0.95920342206955
23280829	0.959190785884857
24418896	0.959153056144714
16420027	0.959083020687103
23690908	0.959075331687927
24457431	0.959071934223175
23762693	0.959028601646423
17953421	0.959010541439056
24473430	0.958986401557922
24417601	0.958881080150604
21719184	0.958843052387238
24424522	0.958837985992432
23764968	0.958800315856934
19292786	0.958729922771454
21809580	0.958719730377197
16077017	0.95868307352066
18665941	0.958642065525055
24409176	0.958536803722382
17011400	0.958518505096436
24475283	0.958506345748901
24420191	0.958488285541534
24424149	0.958396732807159
24478253	0.958315908908844
24456608	0.958297789096832
24482080	0.95824784040451
20242075	0.958188831806183
10341203	0.958142876625061
23765091	0.958101630210876
12920894	0.958081245422363
15348471	0.958058059215546
24450639	0.958036601543427
22555503	0.957879662513733
23783070	0.957878530025482
24442575	0.957878530025482
24438694	0.957862257957458
23494486	0.957836031913757
10843151	0.957830727100372
19973012	0.957828044891357
24407910	0.957769930362701
22694742	0.957744240760803
18950425	0.957720220088959
24241647	0.957657635211945
23794164	0.957578957080841
16700076	0.957547128200531
22892204	0.957320690155029
24483362	0.957298755645752
22344615	0.957165956497192
23784815	0.957165956497192
23785159	0.957165956497192
24395520	0.957165956497192
24437494	0.957119166851044
16837256	0.957090556621552
24389496	0.957036852836609
19689400	0.957026720046997
21221586	0.957001566886902
21823626	0.956977486610413
21263875	0.956933259963989
24488555	0.956925928592682
21433837	0.956923425197601
21748254	0.956850647926331
22878642	0.956821620464325
24474478	0.956784188747406
22311155	0.956775426864624
24474597	0.956690430641174
24438478	0.956667184829712
17674937	0.956632375717163
24432319	0.956616699695587
21412890	0.956608593463898
24475121	0.956607818603516
22916657	0.956580579280853
18375253	0.956557869911194
14536818	0.956511616706848
15031225	0.956470310688019
10477481	0.956457674503326
23766569	0.956426560878754
18371442	0.956337928771973
14385976	0.956296920776367
24188518	0.956292986869812
17650604	0.956287205219269
24449826	0.956173241138458
24449156	0.956141412258148
19948934	0.956071078777313
23223468	0.956037878990173
24415557	0.956036865711212
23764729	0.956026554107666
22356884	0.956018686294556
19449704	0.955996811389923
23783212	0.955988645553589
12908776	0.955947875976562
24446169	0.955934822559357
23778437	0.955913543701172
23790755	0.955893635749817
15240183	0.955825090408325
22308640	0.95581465959549
24486789	0.955746293067932
24457311	0.9556804895401
24439367	0.95565277338028
23691650	0.955635130405426
24449973	0.955516040325165
19750448	0.955505132675171
20364285	0.955405235290527
17140859	0.95538729429245
24437731	0.95534735918045
23787749	0.955321371555328
24229520	0.955317199230194
19169562	0.955290019512177
21440989	0.955207645893097
14410424	0.955200612545013
24437514	0.955122828483582
24438763	0.955122709274292
18684860	0.955094337463379
20092667	0.955091655254364
23762237	0.955089569091797
22391183	0.955072700977325
14412584	0.955034971237183
23285979	0.955030500888824
24429789	0.954980731010437
20025019	0.95497453212738
24433168	0.954928755760193
23769723	0.954826354980469
24454150	0.954759955406189
23795335	0.954756259918213
18293612	0.954704999923706
14419411	0.954682946205139
22515891	0.954681932926178
24408970	0.954616010189056
23690838	0.954559624195099
24425824	0.954548537731171
21203811	0.954513132572174
21549053	0.954382956027985
20732257	0.954376339912415
24451562	0.954370141029358
24488547	0.954331159591675
21926786	0.954311609268188
24405759	0.954290330410004
14121328	0.95428729057312
23758022	0.95426082611084
22128465	0.954213500022888
23363352	0.954095840454102
24425827	0.954052627086639
24482681	0.954048931598663
24487743	0.954048931598663
24488720	0.954048931598663
24416037	0.953989148139954
21121460	0.953962028026581
22692699	0.953961074352264
23152533	0.953907072544098
18659623	0.953881025314331
23762227	0.953842520713806
14716806	0.953826785087585
20576413	0.953767359256744
23256116	0.953739941120148
20079514	0.953738629817963
17913850	0.953724980354309
23784720	0.953566908836365
23790132	0.953563213348389
23882372	0.953496217727661
16823205	0.953462183475494
23705122	0.953437387943268
23768730	0.95339834690094
24454670	0.953368782997131
18800767	0.953346431255341
16672001	0.953324019908905
22155400	0.953287541866302
18499647	0.953246891498566
22713118	0.953192174434662
13267005	0.953188180923462
22871368	0.953081607818604
20732777	0.953080892562866
22768328	0.953049659729004
16506783	0.953021764755249
23145414	0.953003644943237
24422801	0.95300304889679
21032319	0.952782511711121
23512327	0.952748358249664
23671112	0.952738046646118
24483628	0.952711224555969
23111809	0.952672898769379
24445460	0.952507078647614
24443436	0.952483296394348
23267373	0.952469885349274
15643355	0.952456057071686
24388105	0.952443480491638
24418766	0.952374815940857
21550790	0.952358722686768
14513131	0.952244102954865
14450564	0.952213108539581
24414715	0.952203273773193
23787265	0.952162504196167
19251183	0.952139735221863
18041261	0.952121913433075
11155304	0.952091932296753
23211886	0.952063202857971
16788481	0.951976120471954
13415739	0.951785802841187
24491334	0.951731383800507
15860790	0.951712071895599
23512789	0.95170384645462
24434885	0.95170134305954
24481970	0.951693177223206
20088018	0.951612174510956
24388341	0.951448261737823
24420212	0.95144134759903
24456193	0.951435506343842
24436642	0.951432168483734
24482474	0.951432168483734
20700754	0.951424419879913
19964271	0.951386868953705
20349739	0.951367497444153
12576512	0.95132714509964
24456658	0.95129406452179
24451514	0.951167643070221
21593163	0.951089799404144
21854590	0.950917184352875
23794516	0.950875461101532
15562504	0.950840413570404
24417722	0.950837075710297
24203180	0.950828433036804
15243976	0.95078718662262
19568836	0.950718224048615
13334773	0.950701832771301
10764341	0.950685679912567
20813289	0.950660884380341
18515216	0.95057600736618
19104495	0.950335323810577
21321364	0.950208306312561
16829195	0.950205504894257
22666964	0.950190424919128
24328108	0.950153708457947
20810256	0.950145900249481
23777858	0.950090229511261
24487894	0.950049877166748
23604846	0.949925303459167
23350717	0.949883341789246
24435841	0.949835896492004
24426003	0.949835479259491
24454208	0.949818313121796
23510626	0.949809670448303
21674636	0.949807345867157
23633351	0.949729263782501
13295396	0.949691712856293
10596485	0.949660837650299
24445110	0.949535012245178
22329694	0.949471175670624
24484778	0.949327945709229
24488499	0.949194729328156
22246862	0.94916820526123
24440996	0.94905960559845
24407368	0.949056088924408
22372855	0.948978781700134
18833074	0.948968231678009
24443378	0.94896012544632
24443494	0.948958933353424
15060582	0.948911666870117
24458430	0.948711752891541
15842195	0.948663353919983
19183437	0.948609411716461
24436941	0.948478639125824
24418775	0.948463976383209
16257087	0.948408842086792
24489481	0.948347508907318
24478106	0.948341965675354
23703008	0.948331356048584
24482496	0.948328197002411
24488563	0.948273539543152
19800207	0.948261857032776
22332127	0.9481121301651
22618106	0.948086857795715
19293658	0.948001682758331
24439108	0.947976469993591
21601720	0.947915017604828
21568995	0.947843670845032
15677757	0.947813451290131
23794619	0.947812497615814
17570152	0.947730600833893
24430707	0.947576880455017
18360824	0.947455406188965
24455427	0.947432816028595
24414574	0.947410762310028
18519528	0.947374522686005
22410809	0.947316706180573
24415441	0.947284519672394
24475410	0.947153091430664
21634129	0.946836709976196
23777555	0.946732997894287
16249735	0.946690022945404
24473404	0.946601450443268
24419493	0.946561276912689
24450468	0.946519136428833
19146384	0.946508944034576
23766858	0.946380198001862
19274247	0.946352243423462
23350648	0.946255087852478
24488365	0.94625198841095
18591894	0.946209728717804
24453178	0.946179747581482
24410413	0.946032226085663
14614713	0.945952475070953
24286122	0.945941388607025
24454841	0.945937216281891
21818482	0.945919096469879
21572656	0.945902109146118
24414020	0.945706188678741
20147208	0.945606529712677
21876879	0.945528388023376
15580027	0.945506274700165
24416871	0.945312142372131
15003176	0.945248425006866
22388701	0.94518917798996
20669997	0.945106863975525
23326368	0.94504588842392
24424129	0.944886207580566
19291995	0.944802463054657
24476356	0.944780647754669
21636724	0.944748938083649
15704175	0.944739580154419
23706552	0.944698691368103
18691721	0.944694638252258
18833557	0.944682419300079
15372435	0.944607973098755
21189866	0.944607138633728
24417574	0.94457733631134
24439572	0.944577217102051
24428691	0.944562315940857
17018161	0.944549977779388
24455426	0.944476962089539
15304859	0.944428324699402
22671358	0.944418549537659
18165431	0.94435453414917
22624578	0.944354236125946
14518833	0.944324672222137
20127233	0.944179475307465
24455982	0.944130420684814
21479885	0.944045841693878
16654285	0.944023072719574
24430149	0.94401752948761
24418841	0.944005250930786
19606879	0.943956077098846
21244030	0.943908452987671
17283798	0.943901658058167
23775894	0.943821728229523
21885376	0.943800687789917
23354738	0.943739593029022
14389209	0.943428337574005
23218265	0.943378150463104
24423320	0.943326771259308
23796081	0.943264603614807
23791357	0.943052411079407
23781869	0.943047761917114
23773620	0.94303697347641
10275403	0.943028807640076
23795889	0.943012475967407
23796947	0.942990183830261
16256427	0.942952573299408
15350210	0.942886650562286
22318311	0.942868113517761
17484530	0.942847847938538
10430889	0.942813456058502
24365747	0.942803800106049
18453283	0.942732155323029
16515090	0.942694664001465
24414935	0.942694008350372
23679734	0.942679524421692
22839237	0.942622601985931
13436781	0.942529201507568
19320072	0.942528665065765
10963805	0.942349135875702
16107190	0.942114174365997
22323629	0.942081570625305
16850674	0.942056894302368
23778345	0.942008018493652
23233556	0.941924452781677
13467111	0.941924154758453
19422927	0.941880166530609
14541598	0.941814184188843
23767702	0.941767990589142
24414970	0.941720902919769
24423160	0.941618621349335
18250015	0.941609382629395
18459442	0.941572546958923
23762691	0.941515445709229
14834994	0.941413700580597
24490778	0.941413700580597
23783394	0.941403150558472
23480358	0.94126832485199
23034477	0.941236674785614
23562143	0.941232860088348
23569797	0.94114351272583
24483268	0.941137075424194
24483659	0.941030561923981
24425875	0.941001653671265
19174473	0.940997540950775
15450749	0.940962553024292
22426176	0.94094717502594
13029952	0.940895676612854
19565078	0.94081312417984
24387447	0.940707325935364
17494171	0.940705418586731
19203825	0.940667748451233
23772368	0.940666079521179
24425202	0.940584421157837
22049369	0.940572440624237
24439954	0.94046825170517
24451154	0.940435528755188
19933449	0.940435349941254
14513306	0.940408110618591
18199640	0.940359354019165
21155288	0.940330028533936
23673271	0.940267503261566
18284430	0.940262258052826
24426785	0.940191566944122
16299364	0.93995189666748
20697917	0.939938187599182
19433844	0.939861536026001
19138450	0.939797401428223
21548105	0.939618408679962
22554428	0.939588725566864
23784922	0.939385056495667
24424144	0.939366340637207
23633683	0.939355790615082
14624867	0.939335942268372
23786057	0.939309298992157
22330186	0.939302146434784
24282758	0.939293324947357
23593947	0.939239799976349
21714538	0.939163863658905
24439528	0.938975512981415
24426198	0.938948392868042
16312970	0.938883304595947
11299117	0.938837170600891
16595495	0.938600540161133
23747292	0.938583195209503
18520495	0.938538908958435
20817831	0.938272953033447
15797605	0.938216745853424
13011035	0.938165426254272
22309425	0.938154280185699
15814087	0.938140749931335
24444477	0.938134789466858
16358841	0.938077688217163
23189888	0.938065528869629
14422038	0.938061356544495
24448500	0.938007831573486
23728205	0.937908828258514
14614382	0.937788784503937
10084115	0.937721610069275
23347434	0.937662482261658
23220258	0.937654078006744
15501679	0.937649607658386
18613212	0.937590897083282
10501641	0.937579393386841
20343283	0.93757551908493
23100089	0.937374353408813
18731740	0.937351524829865
23452620	0.937241971492767
22060766	0.937138319015503
23616367	0.937121212482452
16745695	0.937101662158966
23271038	0.937061250209808
23448630	0.937031745910645
14148109	0.93697190284729
10227323	0.936829268932343
24487052	0.936779737472534
24180861	0.936771929264069
23645392	0.936717629432678
22305683	0.936705887317657
22576626	0.936617016792297
23767065	0.936577796936035
23789720	0.936487436294556
20496882	0.936481297016144
22240037	0.936398386955261
19735077	0.936386287212372
23015124	0.93637353181839
19092576	0.936315298080444
24423321	0.936224699020386
23784117	0.936126589775085
24422831	0.936073303222656
19036552	0.93606048822403
17953051	0.936025679111481
11348737	0.936006486415863
23765570	0.93590122461319
22771019	0.935882925987244
24429889	0.93578577041626
24474610	0.935755789279938
22326627	0.935660898685455
24321401	0.935586392879486
15729360	0.935463905334473
22012491	0.935423135757446
23673149	0.935359597206116
18361792	0.935357928276062
18185747	0.935236215591431
23778835	0.935218632221222
17404013	0.935206115245819
20342444	0.935118973255157
24424350	0.935117363929749
24416301	0.934986054897308
19253290	0.93480396270752
24443563	0.934775590896606
24453470	0.934720516204834
24438121	0.934693813323975
23680049	0.934600949287415
24388056	0.93459814786911
14936254	0.934562861919403
24455072	0.934549510478973
21531230	0.934488832950592
21714933	0.934348285198212
24476297	0.934301912784576
23458006	0.934265792369843
17361232	0.934255480766296
19415935	0.934220731258392
18576921	0.934213221073151
22934595	0.934120953083038
23709178	0.934095799922943
22627276	0.933976411819458
24430607	0.933952450752258
23487551	0.933869898319244
23762867	0.933798015117645
13569047	0.933769166469574
22629326	0.933743715286255
23767531	0.933714628219604
18183467	0.93371307849884
14246535	0.933450281620026
24436207	0.933439314365387
22285906	0.933323621749878
15202699	0.933314859867096
15006605	0.933303654193878
22418571	0.933173656463623
17224535	0.93309760093689
24459425	0.932870745658875
13547750	0.932831883430481
23096497	0.93268084526062
18558615	0.932602047920227
21243655	0.93255478143692
17358630	0.93250834941864
23504171	0.932352125644684
22702925	0.932328283786774
23150202	0.932325422763824
18187929	0.932318270206451
23782966	0.932317435741425
18412494	0.932251632213593
20390903	0.932121634483337
21297104	0.932096779346466
23761864	0.932089924812317
23794163	0.931999087333679
23383652	0.931903421878815
22587031	0.93182510137558
21010032	0.931812763214111
24444747	0.931808710098267
21632539	0.931683778762817
16874570	0.931644797325134
17840910	0.931585609912872
22335300	0.931526005268097
24481969	0.931524038314819
14279452	0.931479454040527
20329705	0.931442677974701
24368639	0.931441426277161
18472310	0.93138712644577
12605578	0.931296467781067
16558120	0.931245684623718
24414030	0.931227684020996
22712002	0.931226134300232
20897965	0.93118953704834
19891952	0.931137263774872
13196523	0.93104362487793
23602374	0.93101954460144
18017391	0.930967032909393
24389641	0.930928707122803
13485847	0.930902898311615
23364381	0.930874466896057
14430790	0.930723309516907
18243354	0.930658876895905
24425013	0.930450618267059
23726408	0.930435359477997
18970843	0.930324554443359
24416860	0.930251836776733
23784181	0.930211246013641
24422499	0.930020153522491
22635933	0.930010557174683
23761953	0.930004417896271
16971581	0.929936647415161
15332105	0.929751515388489
23765281	0.929664194583893
20408395	0.929600179195404
15868794	0.929360330104828
14219637	0.929353952407837
23681398	0.929295063018799
24386671	0.929100811481476
20813465	0.929040431976318
21537257	0.92898166179657
12857033	0.928922414779663
23365739	0.928733825683594
18114079	0.928692817687988
23771766	0.928582191467285
22082847	0.928545594215393
11249129	0.928442597389221
23452392	0.928433895111084
23376487	0.928357422351837
24387829	0.928286850452423
23206232	0.928275346755981
23728274	0.928232431411743
22542784	0.928142428398132
23107768	0.927911043167114
23486623	0.927875339984894
18200275	0.927854657173157
13145633	0.927766144275665
24487055	0.927735030651093
17630072	0.927516222000122
24473270	0.927515745162964
24447638	0.927477598190308
14704903	0.927438318729401
22791572	0.92725133895874
24476910	0.927089095115662
20209785	0.927025079727173
20600372	0.926993370056152
10549550	0.92697149515152
14820998	0.926836609840393
17309757	0.92640495300293
16715694	0.926402688026428
24448490	0.926381826400757
20687652	0.926373422145844
16132566	0.926359355449677
23767497	0.926352143287659
15274151	0.926302373409271
24418784	0.926266968250275
22858350	0.926200389862061
24424126	0.926159799098969
13671936	0.926065623760223
23759131	0.925993263721466
23474647	0.925975441932678
23795581	0.925893902778625
14926307	0.925827383995056
24449504	0.925809502601624
24456488	0.925662577152252
22595710	0.92547333240509
14294310	0.925386786460876
18086767	0.92536187171936
17674754	0.925332486629486
24388057	0.925259590148926
20174837	0.925240695476532
22030433	0.925199806690216
24478226	0.925145387649536
23758922	0.924898684024811
15885093	0.92485785484314
23762292	0.924651026725769
23775667	0.924501240253448
16980551	0.924258410930634
10713985	0.924173772335052
23766366	0.924118399620056
13750797	0.923978447914124
20874907	0.92387443780899
24483867	0.92381763458252
12749827	0.923756241798401
23255401	0.923752427101135
15567301	0.923719167709351
23258057	0.923388540744781
24418172	0.923294186592102
23767061	0.923273265361786
20417894	0.92320328950882
15081866	0.92318731546402
22590372	0.923182964324951
20338595	0.9231316447258
15387138	0.922939360141754
24426866	0.922917127609253
23733807	0.922825038433075
21703424	0.922821402549744
23757570	0.922808587551117
23116581	0.922798275947571
24420148	0.92267256975174
21879456	0.922609686851501
18903191	0.922531127929688
24445992	0.922514081001282
23765220	0.922510266304016
18146962	0.922502815723419
18782467	0.922469437122345
24422655	0.922456383705139
21380182	0.922365427017212
19110159	0.922326982021332
24419619	0.922314584255219
23476515	0.922306776046753
21459072	0.922255158424377
23766842	0.922240972518921
24455897	0.922225654125214
16157073	0.922070682048798
